2022-11-02 08:12:01.937379|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.13.7 (2022-06-20 12:21:53)
2022-11-11 23:38:17.265263|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-11 23:48:13.453619|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-11 23:48:17.313022|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-11 23:58:13.614751|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-11 23:58:15.286629|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-11 23:58:17.286645|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 00:08:13.646075|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 00:08:15.317963|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 00:08:17.317968|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 00:18:13.649200|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 00:18:15.321072|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 00:18:17.321082|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 00:28:13.760414|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 00:28:15.322903|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 00:28:17.322900|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 00:38:13.841348|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 00:38:15.308146|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 00:38:17.277864|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 00:48:13.859758|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 00:48:15.312888|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 00:48:17.312902|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 00:58:13.932079|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 00:58:15.275834|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 00:58:17.275849|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 01:08:14.062954|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 01:08:17.357848|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 01:18:14.184787|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 01:18:15.309797|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 01:18:17.309807|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 01:28:14.165504|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 01:28:15.290520|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 01:28:17.290497|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 01:38:14.167138|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 01:38:15.292137|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 01:38:17.292158|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 01:48:14.154422|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 01:48:15.279430|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 01:48:17.279452|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 01:58:16.309806|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 01:58:18.309807|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 02:08:14.302724|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 02:08:16.302728|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 02:08:18.302742|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 02:18:14.464957|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 02:18:16.355569|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 02:18:18.355566|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 02:28:14.576965|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 02:28:16.389487|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 02:28:18.326981|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 02:38:14.610154|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 02:38:16.328900|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 02:38:18.375771|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 02:48:14.659392|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 02:48:18.300012|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 02:58:14.632306|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 02:58:16.302229|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 02:58:18.276854|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 03:08:14.710951|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 03:08:16.273456|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 03:08:18.289073|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 03:18:14.805943|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 03:18:16.259080|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 03:18:18.259097|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 03:28:14.928919|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 03:28:16.332226|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 03:28:18.335152|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 03:38:14.895069|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 03:38:18.316960|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 03:48:15.103987|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 03:58:15.106471|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 03:58:16.340862|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 04:08:15.173993|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 04:08:16.330237|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 04:18:15.224557|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 04:18:18.318281|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 04:28:15.317298|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 04:28:17.317298|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 04:28:19.317290|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 04:38:15.302507|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 04:38:17.333755|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 04:48:15.281712|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 04:48:17.281725|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 04:48:19.281724|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 04:58:15.391193|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 04:58:17.281802|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 04:58:19.281809|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 05:08:15.444542|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 05:08:17.335177|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 05:18:15.516030|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 05:18:19.322679|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 05:28:15.580154|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 05:28:19.392655|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 05:38:15.572541|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 05:38:17.353785|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 05:48:15.522794|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 05:48:17.290386|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 05:48:19.261059|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 05:58:15.539297|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 05:58:17.320536|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 05:58:19.336171|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 06:08:15.672845|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 06:08:19.344730|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 06:18:15.701952|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 06:18:17.287895|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 06:18:19.368951|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 06:28:15.664093|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 06:28:19.304692|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 06:38:15.756593|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 06:38:17.334737|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 06:38:19.365980|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 06:48:15.712853|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 06:48:17.290974|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 06:48:19.290977|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 06:58:15.702776|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 06:58:17.265290|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 06:58:19.265300|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 07:08:15.800535|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 07:08:17.269286|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 07:08:19.269282|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 07:18:15.952767|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 07:18:17.312147|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 07:18:19.343382|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 07:28:15.952493|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 07:28:17.311861|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 07:28:19.311868|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 07:38:16.004302|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 07:38:17.348058|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 07:38:19.363671|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 07:48:16.092075|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 07:48:17.326448|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 07:48:19.326445|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 07:58:16.079385|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 07:58:17.313749|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 07:58:19.313738|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 08:08:16.171050|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 08:18:16.199235|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 08:18:17.324223|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 08:18:19.324235|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 08:28:16.290048|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 08:28:18.321297|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 08:28:20.321285|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 08:38:16.418649|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 08:38:18.296576|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 08:38:20.266307|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 08:48:16.389471|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 08:48:18.295722|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 08:48:20.295720|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 08:58:16.424422|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 08:58:18.315040|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 08:58:20.315047|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 09:08:16.605674|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 09:08:18.277556|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 09:08:20.277574|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 09:18:16.656112|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 09:18:18.327998|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 09:28:16.713788|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 09:28:18.276282|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 09:28:20.276285|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 09:38:16.726949|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 09:38:18.289462|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 09:38:20.289468|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 09:48:16.790173|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2022-11-12 09:48:18.352672|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
