2021-10-17 03:42:19.531255|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.13.6 (2021-06-09 10:22:37)
2021-10-30 04:47:05.374015|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-10-31 04:47:06.575065|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-01 00:00:19.565143|INFO    |VirtualSvrMgr |   |executing monthly interval
2021-11-01 00:00:19.565143|INFO    |VirtualSvrMgr |   |reset virtualserver traffic statistics
2021-11-01 04:47:07.228920|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-02 04:47:08.705056|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-03 04:47:09.559619|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-04 04:47:12.114823|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-05 04:47:13.155513|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-06 04:47:13.758477|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-07 04:47:14.857080|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-08 04:47:15.651062|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-09 04:47:16.593852|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-10 04:47:18.447261|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-11 04:47:19.537005|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-12 04:47:20.576355|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-13 04:47:21.375621|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-14 04:47:22.572552|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-15 04:47:23.575562|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-16 04:47:24.377154|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-17 04:47:26.656686|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-18 04:47:27.399667|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-19 04:47:28.588264|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-20 04:47:30.422872|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-21 04:47:32.224923|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-22 04:47:33.071669|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-23 04:47:34.685088|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-24 04:47:36.560309|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-25 04:47:37.531121|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-26 04:47:38.793856|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-27 04:47:39.648564|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-28 04:47:40.644663|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-29 04:47:41.691058|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-11-30 04:47:42.457236|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-01 00:00:19.576528|INFO    |VirtualSvrMgr |   |executing monthly interval
2021-12-01 00:00:19.576528|INFO    |VirtualSvrMgr |   |reset virtualserver traffic statistics
2021-12-01 04:47:43.575797|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-02 04:47:44.449494|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-03 04:47:45.859220|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-04 04:47:49.179952|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-05 04:47:51.047323|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-06 04:47:56.080018|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-07 04:47:56.860444|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-08 04:48:01.905411|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-09 04:48:02.955998|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-10 04:48:04.652859|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-11 04:48:07.642045|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-12 04:48:11.174290|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-13 04:48:12.103212|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-14 04:48:15.473616|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-15 04:48:17.544312|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-16 04:48:18.193178|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-17 04:48:19.321899|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-18 04:48:20.426935|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-19 04:48:21.264422|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-20 04:48:22.174993|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-21 04:48:23.326201|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-22 04:48:24.191529|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-23 04:48:24.911472|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-24 04:48:25.873749|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-25 04:48:27.173237|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-26 04:48:28.896448|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-27 04:48:29.842109|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-28 04:48:30.798634|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-28 11:24:45.139313|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2021-12-29 04:48:31.469509|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-29 12:05:19.925051|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:21.034437|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:22.112561|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:23.206332|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:24.300051|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:25.393814|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:26.422113|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:27.433353|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:28.433822|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:29.445547|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:30.445542|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:31.453348|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:32.511961|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:33.605717|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:34.699461|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:35.793199|ERROR   |UDPServers    |   |当该操作在进行中，由于保持活动的操作检测到一个故障，该连接中断。
2021-12-29 12:05:36.902581|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:37.980712|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:39.074455|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:40.168210|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:41.261957|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:42.355701|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:43.449454|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:44.543232|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:45.636957|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:46.730700|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:47.840082|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:48.918208|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-29 12:05:50.011948|ERROR   |UDPServers    |   |不能访问网络位置。有关网络排除故障的信息，请参阅 Windows 帮助。
2021-12-30 04:48:32.502000|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-31 04:48:33.916952|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2021-12-31 07:48:39.046236|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2021-12-31 07:48:40.003256|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2021-12-31 07:48:43.003263|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-01 00:00:19.577272|INFO    |VirtualSvrMgr |   |executing monthly interval
2022-01-01 00:00:19.577272|INFO    |VirtualSvrMgr |   |reset virtualserver traffic statistics
2022-01-01 04:48:34.254700|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-01 09:34:06.682166|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-01 13:20:14.857880|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-01 13:20:14.873516|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-02 04:48:35.004068|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-03 04:48:36.119991|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-04 04:48:38.035489|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-04 11:54:35.786831|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-04 11:54:35.880578|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-04 11:54:38.955779|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-04 11:54:39.961617|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-05 04:48:38.921714|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-06 00:51:12.180886|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-06 04:48:40.811128|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-07 04:48:41.508972|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-08 04:48:42.413323|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-09 04:48:44.026480|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-09 05:02:45.287681|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-10 04:48:46.188675|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-10 14:57:39.054820|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-10 14:57:39.054820|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-11 04:48:46.867413|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-11 13:23:29.565980|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-11 13:23:29.565980|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-11 13:23:30.112857|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-11 13:23:30.300360|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-11 13:23:30.847234|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-11 13:23:31.878477|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-11 13:23:31.878477|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-11 13:23:31.878477|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-11 13:23:31.878477|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-11 13:23:31.878477|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-11 13:23:33.456608|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-11 13:23:34.347232|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-11 13:23:36.409726|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-12 04:48:48.284818|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-13 04:48:49.295522|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-13 11:20:29.174010|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-14 03:20:39.789959|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-14 03:20:40.180576|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-14 03:20:41.353036|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-14 03:20:44.071189|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-14 03:20:44.664947|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-14 03:20:47.852444|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-14 03:20:48.633695|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-14 03:20:49.977438|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-14 03:20:50.414942|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-14 03:20:50.821178|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-14 03:20:51.336810|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-14 03:20:55.211803|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-14 03:20:55.336805|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-14 03:20:55.633693|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-14 03:20:55.914935|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-14 03:20:56.836802|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-14 03:20:57.618053|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-14 04:48:50.339653|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-15 04:48:51.220773|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-15 06:54:50.830213|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-01-16 04:48:52.208872|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-17 04:48:53.108015|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-18 04:48:54.666026|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-19 04:48:55.452682|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-20 04:48:56.585802|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-21 04:48:57.513409|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-22 04:48:58.423203|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-23 04:48:59.146706|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-24 04:49:01.969523|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-25 04:49:02.774487|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-26 04:49:03.589930|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-27 04:49:04.317618|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-28 03:46:06.373293|INFO    |Query         |   |query from 1430 180.141.174.173:56839 attempted to login with account "root" and failed!
2022-01-28 03:46:06.404505|INFO    |Query         |   |query from 1430 180.141.174.173:56839 attempted to login with account "root" and failed!
2022-01-28 03:46:06.451393|INFO    |Query         |   |query from 1430 180.141.174.173:56839 attempted to login with account "root" and failed!
2022-01-28 03:56:28.749852|INFO    |Query         |   |query from 1458 180.141.174.173:49649 attempted to login with account "root" and failed!
2022-01-28 03:56:28.781089|INFO    |Query         |   |query from 1458 180.141.174.173:49649 attempted to login with account "root" and failed!
2022-01-28 03:56:28.827967|INFO    |Query         |   |query from 1458 180.141.174.173:49649 attempted to login with account "root" and failed!
2022-01-28 04:49:05.036021|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-29 04:49:05.840738|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-30 04:49:06.596687|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-01-31 04:49:07.411280|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-02-01 00:00:19.564429|INFO    |VirtualSvrMgr |   |executing monthly interval
2022-02-01 00:00:19.564429|INFO    |VirtualSvrMgr |   |reset virtualserver traffic statistics
2022-02-01 04:11:03.286507|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-02-01 04:11:03.302132|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-02-01 04:49:08.381077|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-02-02 04:49:09.217519|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-02-03 04:49:09.945713|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-02-04 04:49:10.787306|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-02-05 04:49:11.659895|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-02-06 04:49:12.597295|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-02-07 04:49:13.494833|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-02-08 04:49:14.750199|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-02-09 04:49:15.490886|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-02-10 04:49:16.704955|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-02-11 04:49:17.595972|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-02-12 04:49:18.557520|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-02-13 04:49:21.430773|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-02-13 06:54:22.967282|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-02-14 04:49:22.531843|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-02-15 04:49:23.233724|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-02-16 04:49:25.698326|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-02-17 04:49:27.605809|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-02-18 04:49:28.903630|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-02-19 04:49:29.933330|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-02-19 15:46:26.384487|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-02-20 02:59:04.855222|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-02-20 02:59:04.855222|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-02-20 03:30:21.355767|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-02-20 04:03:15.358399|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
2022-02-20 04:49:31.030191|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2022-02-20 13:33:54.829284|ERROR   |UDPServers    |   |远程主机强迫关闭了一个现有的连接。
